,Unnamed: 0,construct_year,number_of_room,size_metre,Elevator,Parking,Cage,Balcon,main_neighbourhood,price_perMetre_Tooman,floor
8997,8997,1399,3,200,1,1,1,0,زعفرانیه,170000000.0,5.0
8998,8998,1400,2,118,1,1,1,0,پاسداران,79661000.0,11.0
8999,8999,1387,3,148,1,1,1,0,جنت‌آباد مرکزی,57297000.0,1.0
9000,9000,1400,3,155,1,1,1,0,بهار، میدان هفت تیر,73548000.0,1.0
9001,9001,1401,2,125,1,1,1,0,دانشگاه شریف، کوچه ذوقی (کنارگذر شیخ فضل الله),74960000.0,4.0
9002,9002,1369,3,640,0,1,1,1,میدان ولیعصر,27170000000.0,95.0
9003,9003,1388,2,90,1,1,1,0,سعادت‌آباد,84666000.0,1.0
9004,9004,1397,1,60,1,1,1,0,بریانک,40500000.0,3.0
9005,9005,1384,2,73,0,0,1,0,هاشمی,30821000.0,3.0
9006,9006,1401,2,89,1,1,1,0,پونک,80000000.0,6.0
9007,9007,1401,3,149,1,1,1,0,جنت‌آباد مرکزی,72000000.0,10.0
9008,9008,1392,4,220,1,1,1,0,قیطریه,100000000.0,3.0
9009,9009,1401,2,114,1,1,1,0,جنت‌آباد مرکزی,68000000.0,4.0
9010,9010,1401,2,89,1,1,1,0,پونک,80000000.0,3.0
9011,9011,1401,2,104,1,1,1,0,جنت‌آباد مرکزی,65000000.0,3.0
9012,9012,1401,2,110,1,1,1,0,شاهین,72000000.0,6.0
9013,9013,1401,2,98,1,1,1,0,جنت‌آباد مرکزی,71428000.0,4.0
9014,9014,1401,2,85,1,1,1,0,خواجه نصیر طوسی,69411000.0,2.0
9015,9015,1401,3,180,1,1,1,0,شهرک راه‌آهن,72222000.0,1.0
9016,9016,1401,2,107,1,1,1,0,شاهین,68000000.0,7.0
9017,9017,1385,3,160,1,1,1,0,نیاوران، خیابان مرجان (خ. محمودی سوم),125000000.0,1.0
9018,9018,1385,2,82,1,1,1,0,سهروردی، خیابان سهروردی جنوبی (خیابان مطهری),67073000.0,5.0
9019,9019,1401,2,106,1,1,1,0,پونک,73000000.0,11.0
9020,9020,1397,3,196,1,1,1,0,الهیه,209183000.0,4.0
9021,9021,1382,2,73,0,1,1,0,شهرک ولیعصر، میدان معلم,32876000.0,2.0
9022,9022,1391,3,180,1,1,1,0,الهیه,222222000.0,7.0
9023,9023,1398,2,110,1,1,1,0,سعادت‌آباد,68181000.0,4.0
9024,9024,1401,3,268,1,1,1,0,چیتگر,60074000.0,21.0
9025,9025,1391,2,100,1,1,1,0,مرزداران,90000000.0,3.0
9026,9026,1401,3,142,1,1,1,0,ونک,109154000.0,5.0
9027,9027,1400,3,318,1,1,1,0,الهیه,228616000.0,5.0
9028,9028,1384,2,112,1,1,1,0,جهاد,68303000.0,1.0
9029,9029,1380,1,46,0,0,1,0,جیحون، بزرگراه یادگار امام (خیابان امام خمینی),30869000.0,1.0
9030,9030,1401,2,108,1,1,0,0,سبلان,40000000.0,3.0
9031,9031,1401,3,154,1,1,1,0,ونک,97337000.0,3.0
9032,9032,1401,3,181,1,1,1,0,هروی,75980000.0,7.0
9033,9033,1398,1,56,1,0,1,0,جی,36964000.0,2.0
9034,9034,1401,2,115,1,1,1,0,کوی فردوس,73913000.0,1.0
9035,9035,1401,1,80,1,1,1,0,مرزداران,89700000.0,4.0
9036,9036,1399,1,80,1,1,1,0,مرزداران,90625000.0,4.0
9037,9037,1400,3,166,1,1,1,0,شهرآرا,89759000.0,4.0
9038,9038,1401,2,122,1,1,1,0,دریاچه شهدای خلیج فارس,13524000.0,6.0
9039,9039,1374,1,39,0,0,0,0,سلسبیل,35256000.0,3.0
9040,9040,1385,3,118,0,1,1,0,مهرآباد جنوبی,29745000.0,3.0
9041,9041,1381,2,100,1,1,1,0,ستارخان، خیابان اسدی (خ. ستارخان),52500000.0,8.0
9042,9042,1401,2,125,1,1,1,0,هروی,71600000.0,7.0
9043,9043,1391,3,105,1,1,1,0,پونک,66666000.0,1.0
9044,9044,1387,2,78,0,1,1,0,مدائن,65384000.0,0.0
9045,9045,1381,3,124,0,1,1,0,مرزداران,50000000.0,3.0
9046,9046,1396,2,123,1,1,1,0,دریاچه شهدای خلیج فارس,65853000.0,12.0
9047,9047,1399,3,105,1,1,1,0,فاطمی,75714000.0,3.0
9048,9048,1388,3,200,1,1,1,0,سعادت‌آباد,110000000.0,4.0
9049,9049,1401,1,70,1,1,1,0,نظام‌آباد,42857000.0,3.0
9050,9050,1401,3,132,1,1,1,0,چیتگر,40000000.0,4.0
9051,9051,1400,2,122,1,1,1,0,دریاچه شهدای خلیج فارس,67622000.0,9.0
9052,9052,1384,3,117,1,1,1,0,پونک,51282000.0,5.0
9053,9053,1382,3,147,1,1,1,0,قیطریه,91156000.0,5.0
9054,9054,1401,3,150,1,1,1,0,قیطریه,110000000.0,5.0
9055,9055,1400,2,121,1,1,1,0,دریاچه شهدای خلیج فارس,65289000.0,7.0
9056,9056,1401,1,65,1,1,1,0,یوسف‌آباد,98461000.0,5.0
9057,9057,1393,2,86,1,1,1,0,دبستان,69767000.0,1.0
9058,9058,1399,3,113,1,1,1,0,استاد معین,44690000.0,4.0
9059,9059,1399,3,141,1,0,0,0,اکباتان,65957000.0,4.0
9060,9060,1386,1,54,0,0,1,0,سلسبیل,34259000.0,3.0
9061,9061,1391,2,82,1,1,1,0,جنت‌آباد مرکزی,73780000.0,3.0
9062,9062,1401,4,200,1,1,1,0,چیتگر، بلوار پژوهش (آزادراه تهران),46000000.0,25.0
9063,9063,1380,2,63,0,0,1,0,دردشت,37301000.0,
9064,9064,1392,2,120,1,1,1,0,کوی فردوس,59833000.0,5.0
9065,9065,1399,2,120,1,1,1,0,پاسداران,90000000.0,3.0
9066,9066,1383,2,80,0,1,1,0,شهرک پرواز,60625000.0,0.0
9067,9067,1385,3,92,1,1,1,0,مرزداران,76086000.0,3.0
9068,9068,1401,3,141,1,1,1,0,دریاچه شهدای خلیج فارس,13936000.0,7.0
9069,9069,1380,1,50,0,1,1,0,سبلان,40000000.0,2.0
9070,9070,1384,2,78,1,1,1,0,شهرک نفت (منطقه ۵),74358000.0,3.0
9071,9071,1388,2,115,1,1,1,0,قیطریه,91304000.0,3.0
9072,9072,1385,2,110,0,1,1,0,شهر زیبا,52727000.0,2.0
9073,9073,1401,3,186,1,1,1,0,پاسداران,75000000.0,11.0
9074,9074,1397,2,85,1,1,1,0,کوی فردوس,60000000.0,4.0
9075,9075,1394,2,80,1,1,1,0,کوی فردوس,68750000.0,3.0
9076,9076,1389,3,166,1,1,1,0,هروی,74000000.0,2.0
9077,9077,1390,3,164,1,1,1,0,کوی فردوس,63000000.0,2.0
9078,9078,1393,3,135,1,1,1,0,دریاچه شهدای خلیج فارس، خیابان علی حسینی,45185000.0,8.0
9079,9079,1390,2,98,1,1,0,0,شاهین,62244000.0,3.0
9080,9080,1401,2,85,1,1,1,0,جردن,103529000.0,4.0
9081,9081,1400,2,76,1,1,1,0,مبارک‌آباد بهشتی,20000000.0,3.0
9082,9082,1395,2,76,1,0,1,0,بهداشت,38552000.0,2.0
9083,9083,1385,2,116,1,1,1,0,شهر زیبا,52586000.0,0.0
9084,9084,1401,2,94,1,1,1,0,جنت‌آباد جنوبی,100000000.0,2.0
9085,9085,1385,3,159,1,1,1,0,الهیه,100628000.0,4.0
9086,9086,1400,2,96,1,1,1,0,جنت‌آباد مرکزی,80208000.0,1.0
9087,9087,1395,3,142,1,1,1,0,جردن، بلوار نلسون ماندلا (جردن),98591000.0,1.0
9088,9088,1400,2,120,1,1,1,0,مبارک‌آباد بهشتی,19166000.0,1.0
9089,9089,1401,3,155,1,1,1,0,شهرک غرب,133548000.0,2.0
9090,9090,1398,2,85,1,1,1,0,مبارک‌آباد بهشتی,17000000.0,3.0
9091,9091,1401,3,162,1,1,1,0,شهرک غرب,133950000.0,3.0
9092,9092,1396,3,122,1,1,1,0,سهروردی,90163000.0,4.0
9093,9093,1401,2,93,1,1,1,0,شهران شمالی,73118000.0,5.0
9094,9094,1401,2,87,1,1,1,0,حکیمیه,60620000.0,14.0
9095,9095,1394,2,100,1,0,1,0,دارآباد,43500000.0,2.0
9096,9096,1389,2,90,0,1,1,0,هوانیروز,37777000.0,4.0
9097,9097,1401,2,81,1,0,1,0,جیحون,32839000.0,1.0
9098,9098,1401,3,250,1,1,1,0,سعادت‌آباد,218000000.0,3.0
9099,9099,1400,2,104,1,1,1,0,سازمان برنامه,84615000.0,3.0
9100,9100,1392,2,73,0,0,1,0,دکتر هوشیار,40684000.0,3.0
9101,9101,1397,2,103,1,1,1,0,استاد معین,48058000.0,3.0
9102,9102,1383,2,101,1,1,1,0,ولنجک,118811000.0,1.0
9103,9103,1379,2,100,1,1,1,0,آجودانیه,98000000.0,2.0
9104,9104,1371,2,90,0,1,1,0,گیشا (کوی نصر),81111000.0,1.0
9105,9105,1401,2,93,1,1,1,0,شهر زیبا,61000000.0,6.0
9106,9106,1400,4,360,0,1,1,1,دهکده المپیک,24500000000.0,
9107,9107,1397,3,157,1,1,1,0,ولنجک,140127000.0,5.0
9108,9108,1371,1,69,0,0,0,0,زنجان,35507000.0,2.0
9109,9109,1382,1,60,0,1,1,0,جنت‌آباد مرکزی,69166000.0,1.0
9110,9110,1395,2,90,1,1,1,0,جنت‌آباد جنوبی,71666000.0,1.0
9111,9111,1386,1,52,0,1,1,0,جنت‌آباد مرکزی,75000000.0,2.0
9112,9112,1383,2,80,1,1,1,0,جنت‌آباد مرکزی,67500000.0,3.0
9113,9113,1390,2,89,1,1,1,0,قنات‌کوثر,60000000.0,2.0
9114,9114,1385,2,80,1,1,1,0,پونک,75000000.0,2.0
9115,9115,1385,1,52,0,1,1,0,دکتر هوشیار، خیابان دکتر هوشیار (خ. آزادی),56730000.0,1.0
9116,9116,1398,4,345,1,1,1,0,ولنجک,182608000.0,7.0
9117,9117,1394,4,378,1,1,1,0,زعفرانیه,198412000.0,5.0
9118,9118,1387,2,125,1,1,1,0,فرمانیه,89600000.0,5.0
9119,9119,1381,2,95,1,1,1,0,باغ فیض، خیابان گلزار نهم (صبح دوست) (خ. هجرت),63157000.0,5.0
9120,9120,1397,2,88,1,1,1,0,جنت‌آباد جنوبی,71590000.0,3.0
9121,9121,1395,4,460,1,1,1,0,نیاوران,195652000.0,10.0
9122,9122,1374,2,102,0,0,1,0,سهروردی,48529000.0,4.0
9123,9123,1401,2,110,1,1,1,0,دریاچه شهدای خلیج فارس,44090000.0,19.0
9124,9124,1392,2,75,1,1,1,0,تهرانپارس شرقی,50000000.0,2.0
9125,9125,1396,2,92,1,1,1,0,المهدی,76086000.0,5.0
9126,9126,1375,2,50,0,1,1,0,سلسبیل,45000000.0,1.0
9127,9127,1385,2,100,1,1,1,0,دزاشیب,74000000.0,1.0
9128,9128,1401,3,170,1,1,1,0,اقدسیه,114705000.0,4.0
9129,9129,1393,2,123,1,1,1,0,هروی,86991000.0,4.0
9130,9130,1385,2,120,0,1,1,0,ستارخان,56416000.0,3.0
9131,9131,1401,3,165,1,1,1,0,شهرک غرب,163636000.0,5.0
9132,9132,1398,2,119,1,1,1,0,نیاوران,110924000.0,0.0
9133,9133,1387,3,190,1,1,1,0,نیاوران,121052000.0,1.0
9134,9134,1385,1,45,0,1,1,0,پلیس,55555000.0,2.0
9135,9135,1400,2,100,1,1,1,0,سازمان برنامه,96500000.0,5.0
9136,9136,1401,3,180,1,1,1,0,پاسداران,75000000.0,9.0
9137,9137,1383,1,43,0,1,1,0,سلیمانی، خیابان قلی زاده (خ. کاظمی),40697000.0,1.0
9138,9138,1393,3,200,1,1,1,0,قیطریه,81000000.0,5.0
9139,9139,1385,3,230,1,1,1,0,زعفرانیه,97391000.0,2.0
9140,9140,1392,3,131,1,1,1,0,شهرک غرب,114503000.0,3.0
9141,9141,1389,2,101,0,1,1,0,پاسداران,74752000.0,1.0
9142,9142,1384,2,70,1,1,1,0,پونک,64714000.0,1.0
9143,9143,1376,1,46,0,0,0,0,سلیمانی,33695000.0,1.0
9144,9144,1385,3,140,1,1,1,0,پاسداران,78571000.0,5.0
9145,9145,1386,1,68,1,1,1,0,شمس‌آباد، خیابان مولوی,62058000.0,4.0
9146,9146,1396,2,115,1,1,1,0,قلهک,109565000.0,2.0
9147,9147,1395,3,145,1,1,1,0,سهروردی,92413000.0,5.0
9148,9148,1401,2,98,1,1,1,0,جنت‌آباد مرکزی,65000000.0,2.0
9149,9149,1400,2,120,1,1,1,0,جنت‌آباد مرکزی,68000000.0,8.0
9150,9150,1385,2,132,1,1,1,0,فرمانیه، خیابان شهید لواسانی (فرمانیه) (خیابان پاسداران),96969000.0,2.0
9151,9151,1388,3,180,1,1,1,0,زعفرانیه,122222000.0,1.0
9152,9152,1389,2,120,1,1,0,0,پاسداران,105000000.0,5.0
9153,9153,1394,1,50,1,1,1,0,کوی فردوس,77000000.0,3.0
9154,9154,1396,2,72,1,1,0,0,گمرک، خیابان اسکندری (کنارگذر نواب),40277000.0,4.0
9155,9155,1382,4,255,1,1,1,0,الهیه، کوچه تختی دوم (کوچه خالقی),96078000.0,3.0
9156,9156,1400,2,114,1,1,1,0,چیتگر,41666000.0,22.0
9157,9157,1384,2,82,1,1,1,0,شهران شمالی,61585000.0,5.0
9158,9158,1400,2,115,1,1,1,0,بریانک,31304000.0,1.0
9159,9159,1397,2,100,1,1,1,0,آجودانیه,110000000.0,1.0
9160,9160,1385,2,127,1,1,1,0,اقدسیه,62992000.0,1.0
9161,9161,1401,2,110,1,1,0,0,مینابی، خیابان شهید یزدان ذوالفقاری (خ. اتابک),30000000.0,1.0
9162,9162,1394,3,140,1,1,1,0,قبا,92142000.0,4.0
9163,9163,1385,2,82,1,1,1,0,جنت‌آباد مرکزی,73170000.0,2.0
9164,9164,1385,3,165,1,1,1,0,ظفر,75151000.0,3.0
9165,9165,1390,2,103,1,1,1,0,فرمانیه,140776000.0,4.0
9166,9166,1395,3,175,1,1,1,0,نیاوران,150000000.0,1.0
9167,9167,1401,2,160,1,1,1,0,فرمانیه,140000000.0,1.0
9168,9168,1389,3,170,1,1,1,0,الهیه,110000000.0,4.0
9169,9169,1387,4,330,1,1,1,0,فرمانیه,120000000.0,1.0
9170,9170,1390,1,86,1,1,1,0,فرمانیه,122093000.0,1.0
9171,9171,1384,2,61,0,0,1,0,آذربایجان,43426000.0,2.0
9172,9172,1388,2,66,0,0,1,0,مدائن,50000000.0,2.0
9173,9173,1390,2,120,1,1,1,0,هروی,75833000.0,3.0
9174,9174,1395,2,103,1,1,1,0,شهر زیبا,71844000.0,3.0
9175,9175,1400,2,121,1,1,1,0,سهروردی,81404000.0,5.0
9176,9176,1398,2,84,1,1,1,0,شهرک ولیعصر,40000000.0,6.0
9177,9177,1398,2,95,1,1,1,0,کوی فردوس، خیابان رامین جنوبی (بلوار فردوس),70526000.0,5.0
9178,9178,1383,2,80,1,1,1,0,سعادت‌آباد,83125000.0,2.0
9179,9179,1380,3,200,1,1,1,0,سعادت‌آباد,132500000.0,6.0
9180,9180,1382,4,220,1,1,1,0,سعادت‌آباد,111363000.0,2.0
9181,9181,1394,3,127,1,1,1,0,سعادت‌آباد,141732000.0,5.0
9182,9182,1401,3,144,1,1,1,0,ازگل,120000000.0,10.0
9183,9183,1401,3,135,1,1,0,0,هاشم‌آباد,28518000.0,4.0
9184,9184,1394,1,66,1,1,1,0,اباذر,83333000.0,5.0
9185,9185,1397,1,60,1,0,1,0,شاندیز,32500000.0,2.0
9186,9186,1395,3,195,1,1,1,0,فرمانیه,129743000.0,1.0
9187,9187,1394,3,210,1,1,1,0,فرمانیه، خیابان ثروتی (خ. شهید لواسانی),123809000.0,4.0
9188,9188,1391,2,75,1,1,1,0,ولنجک,133333000.0,5.0
9189,9189,1375,3,185,1,1,1,0,سهروردی,54054000.0,2.0
9190,9190,1385,2,49,1,1,0,0,گرگان,46326000.0,2.0
9191,9191,1399,3,127,1,1,1,0,میرداماد,94488000.0,2.0
9192,9192,1379,4,350,0,1,1,1,شهرک غرب,83000000000.0,
9193,9193,1380,1,65,0,0,1,0,ظفر,49230000.0,3.0
9194,9194,1395,3,185,1,1,1,0,فرمانیه، خیابان شهید لواسانی (فرمانیه) (خیابان پاسداران),200000000.0,8.0
9195,9195,1400,3,120,1,1,1,0,دریاچه شهدای خلیج فارس,49166000.0,4.0
9196,9196,1400,2,96,1,1,1,0,دریاچه شهدای خلیج فارس,53125000.0,2.0
9197,9197,1401,3,120,1,1,1,0,دریاچه شهدای خلیج فارس,56250000.0,15.0
9198,9198,1400,2,105,1,1,1,0,دریاچه شهدای خلیج فارس,50476000.0,15.0
9199,9199,1395,3,150,1,1,1,0,سعادت‌آباد,130000000.0,2.0
9200,9200,1398,1,46,1,0,1,0,شهرک تختی,23478000.0,4.0
9201,9201,1401,2,109,1,1,1,0,اختیاریه,119266000.0,1.0
9202,9202,1392,2,97,1,1,1,0,قلهک، کوچه کودکان غزه (خ. دکتر شریعتی),92680000.0,4.0
9203,9203,1396,3,155,1,1,1,0,ولنجک,122580000.0,2.0
9204,9204,1369,2,66,0,0,1,0,جوادیه,18181000.0,1.0
9205,9205,1380,2,66,0,0,1,0,آذربایجان,44696000.0,2.0
9206,9206,1401,2,94,1,1,1,0,امیرآباد، میدان بیست و هفتم (کوچه بیست و هفتم),94680000.0,0.0
9207,9207,1388,1,41,1,1,1,0,کوی فردوس,82926000.0,1.0
9208,9208,1397,3,145,1,1,1,0,پونک,84827000.0,2.0
9209,9209,1395,2,130,1,1,1,0,میرداماد، خیابان نفت شمالی (خ. ظفر),114615000.0,4.0
9210,9210,1398,2,112,1,1,1,0,جردن,110000000.0,2.0
9211,9211,1400,2,105,1,1,1,0,مبارک‌آباد بهشتی,16700000.0,2.0
9212,9212,1394,3,147,1,1,1,0,میرداماد، خیابان نفت شمالی (خ. دستگردی),115646000.0,5.0
9213,9213,1371,2,66,0,0,1,0,سلسبیل,34545000.0,1.0
9214,9214,1391,2,121,1,0,1,0,جهاد، خیابان فتحی شقاقی (خیابان شهید گمنام),66115000.0,3.0
9215,9215,1380,2,136,1,1,1,0,قلهک، خیابان یخچال (خ. دکتر شریعتی),78676000.0,3.0
9216,9216,1385,3,185,1,1,1,0,میرداماد,78378000.0,1.0
9217,9217,1401,2,69,1,0,1,0,جیحون,47826000.0,3.0
9218,9218,1396,2,80,1,1,1,0,ستارخان,63000000.0,5.0
9219,9219,1384,2,57,0,0,1,0,آهنگ,28947000.0,3.0
9220,9220,1401,3,181,1,1,1,0,حسین‌آباد,85000000.0,6.0
9221,9221,1394,2,95,1,1,1,0,جنت‌آباد شمالی,62105000.0,4.0
9222,9222,1397,2,68,1,1,1,0,اندیشه (شهر زیبا),30000000.0,5.0
9223,9223,1384,2,68,0,0,1,0,هفت چنار,30161000.0,3.0
9224,9224,1389,2,84,1,1,1,0,جنت‌آباد جنوبی,73809000.0,1.0
9225,9225,1385,2,126,1,1,1,0,سعادت‌آباد,103095000.0,2.0
9226,9226,1401,3,135,1,1,1,0,اختیاریه، میدان اختیاریه (خیابان اختیاریه جنوبی),101481000.0,2.0
9227,9227,1371,1,40,0,0,0,0,فلاح,32475000.0,1.0
9228,9228,1401,1,70,1,1,1,0,مرزداران,84285000.0,1.0
9229,9229,1401,3,141,1,1,1,0,مرزداران,84397000.0,5.0
9230,9230,1389,2,140,1,1,1,0,الهیه، کوچه فرشته (خ. شفیعی),110000000.0,1.0
9231,9231,1400,2,131,1,1,1,0,دریاچه شهدای خلیج فارس,58778000.0,11.0
9232,9232,1396,2,115,1,1,1,0,دریاچه شهدای خلیج فارس,64173000.0,11.0
9233,9233,1386,1,50,0,0,0,0,پیروزی,40000000.0,3.0
9234,9234,1383,1,42,0,0,1,0,گمرک، خیابان احمدی سخا (خ. قزوین),29761000.0,3.0
9235,9235,1401,2,76,1,1,1,0,پونک,73026000.0,4.0
9236,9236,1387,1,60,0,1,1,0,پونک,60000000.0,3.0
9237,9237,1396,3,220,1,1,1,0,نیاوران,140000000.0,5.0
9238,9238,1401,2,88,1,1,1,0,جی,38000000.0,5.0
9239,9239,1391,2,105,1,1,1,0,جنت‌آباد مرکزی,68571000.0,2.0
9240,9240,1395,1,74,1,1,0,0,امانیه,118918000.0,2.0
9241,9241,1401,1,73,1,1,1,0,پونک,75342000.0,5.0
9242,9242,1401,2,120,1,1,1,0,شهرک ولیعصر,43333000.0,3.0
9243,9243,1382,1,52,0,0,1,0,شهرک غرب,80769000.0,3.0
9244,9244,1390,2,87,1,1,1,0,پونک,83908000.0,3.0
9245,9245,1383,2,86,1,1,1,0,پونک,69767000.0,4.0
9246,9246,1392,2,106,1,1,1,0,حسین‌آباد,84905000.0,2.0
9247,9247,1399,3,145,1,1,1,0,دریاچه شهدای خلیج فارس,65517000.0,14.0
9248,9248,1400,1,67,1,0,0,0,دیلمان,41000000.0,1.0
9249,9249,1392,2,103,1,0,1,0,اتابک,19417000.0,6.0
9250,9250,1396,2,120,1,1,1,0,دریاچه شهدای خلیج فارس,48750000.0,7.0
9251,9251,1398,3,148,1,1,1,0,قیطریه,105135000.0,3.0
9252,9252,1400,2,90,1,1,1,0,فیروزآبادی,38888000.0,3.0
9253,9253,1396,2,123,1,1,1,0,دریاچه شهدای خلیج فارس,66666000.0,11.0
9254,9254,1398,1,60,1,1,1,0,کوی فردوس,74166000.0,4.0
9255,9255,1385,1,140,1,1,1,0,کوی فردوس,50000000.0,1.0
9256,9256,1382,3,192,1,1,1,0,جردن، بلوار نلسون ماندلا,85937000.0,6.0
9257,9257,1401,2,105,1,1,1,0,پاسداران,90476000.0,6.0
9258,9258,1395,2,120,1,1,1,0,دریاچه شهدای خلیج فارس,49166000.0,7.0
9259,9259,1397,1,60,1,1,0,0,جیحون,43166000.0,3.0
9260,9260,1384,1,62,0,0,1,0,نواب، خیابان جیحون (خیابان هاشمی),40322000.0,2.0
9261,9261,1401,2,100,1,1,1,0,امیرآباد,110000000.0,4.0
9262,9262,1397,4,270,1,1,1,0,ولنجک,235185000.0,7.0
9263,9263,1383,3,155,1,1,1,0,زعفرانیه,89677000.0,1.0
9264,9264,1399,3,160,1,1,1,0,ولنجک,128125000.0,1.0
9265,9265,1401,4,310,1,1,1,0,دروس,187096000.0,6.0
9266,9266,1381,2,67,0,1,1,0,سلسبیل، خیابان مالک اشتر,37014000.0,4.0
9267,9267,1395,1,62,1,1,1,0,یافت‌آباد,27096000.0,4.0
9268,9268,1388,4,210,1,1,1,0,دروس,95238000.0,5.0
9269,9269,1401,3,145,1,1,1,0,امیرآباد، بزرگراه کردستان (بزرگراه جلال آل احمد),106896000.0,2.0
9270,9270,1401,3,128,1,1,1,0,دریاچه شهدای خلیج فارس,17500000.0,10.0
9271,9271,1387,2,75,0,1,1,0,نارمک,64000000.0,0.0
9272,9272,1401,2,100,1,1,1,0,هروی,80000000.0,4.0
9273,9273,1401,2,100,1,1,1,0,چیتگر,17500000.0,12.0
9274,9274,1390,3,143,1,1,1,0,قیطریه,93006000.0,5.0
9275,9275,1396,2,115,1,1,1,0,دریاچه شهدای خلیج فارس,74782000.0,13.0
9276,9276,1401,3,148,1,1,1,0,پونک,87837000.0,5.0
9277,9277,1395,2,121,1,1,1,0,اقدسیه,109917000.0,1.0
9278,9278,1395,2,115,1,1,0,0,شهرک شریعتی,38260000.0,4.0
9279,9279,1385,2,100,1,1,1,0,سازمان برنامه,57000000.0,1.0
9280,9280,1394,3,185,1,1,1,0,سعادت‌آباد,102702000.0,4.0
9281,9281,1400,3,163,1,1,1,0,سعادت‌آباد,141104000.0,8.0
9282,9282,1382,1,43,0,0,0,0,سلیمانی,32093000.0,3.0
9283,9283,1387,2,117,1,1,1,0,قیطریه، خیابان منصور پورحیدری (روشنایی) (خ. بهار شمالی),87179000.0,3.0
9284,9284,1395,2,121,1,1,1,0,یوسف‌آباد,76033000.0,2.0
9285,9285,1385,2,80,1,1,1,0,سازمان برنامه,66250000.0,2.0
9286,9286,1400,3,165,1,1,1,0,مرزداران,95000000.0,3.0
9287,9287,1397,2,69,1,1,1,0,سازمان برنامه,78985000.0,1.0
9288,9288,1399,2,120,1,1,1,0,جنت‌آباد مرکزی,72500000.0,1.0
9289,9289,1385,1,48,0,0,1,0,شهادت,31250000.0,1.0
9290,9290,1390,0,45,0,0,1,1,بهارستان,800000000.0,
9291,9291,1401,3,142,1,1,1,0,ونک,95000000.0,2.0
9292,9292,1401,3,135,1,1,1,0,پاسداران,87407000.0,5.0
9293,9293,1401,2,105,1,1,1,0,مبارک‌آباد بهشتی,18500000.0,2.0
9294,9294,1385,2,77,1,1,1,0,پونک,51948000.0,3.0
9295,9295,1397,2,100,1,1,1,0,نیاوران,100000000.0,1.0
9296,9296,1400,4,250,1,1,1,0,کامرانیه,180000000.0,8.0
9297,9297,1399,2,80,1,1,1,0,مبارک‌آباد بهشتی,17500000.0,3.0
9298,9298,1395,2,120,1,1,1,0,پونک,87500000.0,1.0
9299,9299,1385,3,133,1,1,1,0,شهرک غرب,79699000.0,2.0
9300,9300,1400,2,99,1,1,1,0,جنت‌آباد شمالی,68686000.0,1.0
9301,9301,1397,2,94,1,1,1,0,جنت‌آباد مرکزی,62765000.0,1.0
9302,9302,1401,2,121,1,1,1,0,جنت‌آباد مرکزی,71900000.0,4.0
9303,9303,1400,2,96,1,1,1,0,جنت‌آباد شمالی,76875000.0,6.0
9304,9304,1399,2,105,1,1,1,0,جنت‌آباد شمالی,63333000.0,2.0
9305,9305,1400,2,79,1,0,1,0,مبارک‌آباد بهشتی,16000000.0,2.0
9306,9306,1400,3,94,1,1,1,0,بریانک,35638000.0,4.0
9307,9307,1391,1,46,1,0,1,0,نواب,32826000.0,1.0
9308,9308,1375,2,71,0,0,1,0,بریانک,25563000.0,3.0
9309,9309,1381,1,46,0,1,1,0,بریانک,34782000.0,2.0
9310,9310,1396,3,170,1,1,1,0,قیطریه,142352000.0,6.0
9311,9311,1401,2,85,1,1,1,0,جمهوری,67647000.0,2.0
9312,9312,1399,1,60,1,0,1,0,جی، کوچه شاه محمدی (خ. کمیل),37500000.0,2.0
9313,9313,1401,2,100,1,1,1,0,گیشا (کوی نصر),113000000.0,2.0
9314,9314,1387,1,48,0,1,1,0,امامزاده حسن(ع),32500000.0,4.0
9315,9315,1388,2,67,0,0,1,0,جیحون,33880000.0,4.0
9316,9316,1393,1,50,0,1,1,0,آذری,37400000.0,1.0
9317,9317,1391,1,45,1,0,1,0,نواب,33333000.0,1.0
9318,9318,1401,3,165,1,1,1,0,کوی فردوس,73333000.0,3.0
9319,9319,1380,3,170,1,1,1,0,جردن,88235000.0,3.0
9320,9320,1400,3,170,1,1,1,0,جردن,117647000.0,7.0
9321,9321,1401,4,420,1,1,1,0,سعادت‌آباد,211904000.0,13.0
9322,9322,1401,1,75,1,1,1,0,پونک,84000000.0,4.0
9323,9323,1401,4,280,1,1,1,0,سعادت‌آباد,250000000.0,7.0
9324,9324,1392,2,110,1,1,1,0,جنت‌آباد مرکزی,70000000.0,2.0
9325,9325,1401,4,262,1,1,1,0,سعادت‌آباد,194656000.0,7.0
9326,9326,1380,2,107,0,0,1,0,دروس,62616000.0,1.0
9327,9327,1401,2,75,1,1,1,0,جمال‌زاده,65200000.0,3.0
9328,9328,1381,1,36,0,0,0,0,آذربایجان,50000000.0,3.0
9329,9329,1393,2,95,1,1,1,0,پونک,76842000.0,3.0
9330,9330,1393,2,107,1,1,1,0,دروس,116822000.0,3.0
9331,9331,1401,1,56,1,0,0,0,کرمان,46428000.0,1.0
9332,9332,1397,2,100,1,1,1,0,سازمان برنامه,76000000.0,1.0
9333,9333,1389,2,115,1,1,1,0,سوهانک,77826000.0,1.0
9334,9334,1401,4,450,1,1,1,0,سعادت‌آباد,222222000.0,9.0
