,construct_year,number_of_room,size_metre,Elevator,Parking,Cage,Balcon,main_neighbourhood,price_perMetre_Tooman,floor
13004,۱۳۹۳,+۴,۶۲۰,1,1,1,0,پونک,۸٬۵۴۸٬۰۰۰ ,۵
13005,۱۳۹۹,۲,۸۵,1,1,1,0,دولت‌آباد,۴۶٬۷۰۵٬۰۰۰ ,۱
13006,۱۳۸۶,۳,۱۶۲,1,1,1,0,قیطریه,۷۰٬۰۰۰٬۰۰۰ ,۳
13007,۱۴۰۱,۳,۲۲۵,1,1,1,0,شهرک غرب,۱۶۸٬۸۸۸٬۰۰۰ ,۱۲
13008,۱۴۰۱,۳,۱۳۹,1,1,1,0,تهران‌سر,۴۷٬۰۰۰٬۰۰۰ ,۴
13009,۱۴۰۱,۲,۱۰۵,1,1,1,0,جنت‌آباد جنوبی,۷۹٬۰۴۷٬۰۰۰ ,۵
13010,۱۳۹۰,۳,۱۶۹,1,1,1,0,ولنجک,۱۳۶٬۰۹۴٬۰۰۰ ,۱
13011,۱۴۰۱,۲,۸۳,1,1,0,0,آذری,۲۶٬۵۰۶٬۰۰۰ ,۲
13012,۱۴۰۱,۳,۱۴۸,1,1,1,0,اختیاریه، خیابان دیباجی جنوبی (بزرگراه صدر),۱۰۹٬۴۵۹٬۰۰۰ ,۱
13013,۱۳۷۶,۳,۲۴۰,0,1,1,0,جردن,۶۷٬۵۰۰٬۰۰۰ ,۲
13014,۱۴۰۱,۲,۸۲,1,1,1,0,جلفا,۱۰۲٬۰۰۰٬۰۰۰ ,۴
13015,۱۳۹۵,۱,۵۳,0,1,1,0,اندیشه (شهر زیبا),۱۹٬۶۲۲٬۰۰۰ ,۳
13016,۱۴۰۰,+۴,۵۷۰,1,1,1,0,سعادت‌آباد، میدان طهرانی مقدم (بلوار سعادت آباد),۲۱۰٬۵۲۶٬۰۰۰ ,۵
13017,۱۳۸۰,۲,۶۹,0,1,1,0,تهران‌سر,۴۲٬۷۵۳٬۰۰۰ ,۲
13018,۱۴۰۱,۳,۱۴۵,1,1,1,0,مرزداران,۱۰۸٬۹۶۵٬۰۰۰ ,۱
13019,۱۴۰۰,۲,۹۷,1,1,1,0,باغ فیض,۵۹٬۷۹۳٬۰۰۰ ,۹
13020,۱۳۸۳,۲,۷۳,0,1,1,0,کوی فردوس,۵۹٬۵۸۹٬۰۰۰ ,۱
13021,۱۳۸۷,۱,۵۳,0,0,0,0,جوادیه تهرانپارس,۳۷٬۷۳۵٬۰۰۰ ,۱
13022,۱۳۸۸,۲,۸۸,1,1,1,0,جنت‌آباد جنوبی,۶۸٬۱۸۱٬۰۰۰ ,۴
13023,۱۴۰۱,۲,۱۲۵,1,1,1,0,قیطریه,۱۲۸٬۰۰۰٬۰۰۰ ,۲
13024,۱۳۸۴,۱,۵۲,0,0,1,0,گرگان,۳۹٬۸۰۷٬۰۰۰ ,۱
13025,۱۴۰۱,۲,۱۲۰,1,1,1,0,ولنجک، بزرگراه چمران (بزرگراه یادگار امام),۱۹۵٬۸۳۳٬۰۰۰ ,۳
13026,۱۳۹۷,۳,۲۰۰,1,1,1,0,سعادت‌آباد,۱۶۰٬۰۰۰٬۰۰۰ ,۳
13027,۱۳۹۵,۳,۱۱۰,1,1,1,0,کوی فردوس,۷۶٬۸۱۸٬۰۰۰ ,۳
13028,۱۳۸۰,۴,۲۸۰,1,1,1,0,جردن,۷۹٬۶۴۲٬۰۰۰ ,۵
13029,۱۳۹۹,۲,۱۰۷,1,1,1,0,درکه,۱۱۱٬۲۱۴٬۰۰۰ ,۲
13030,۱۳۹۵,۱,۴۵,1,1,1,0,اندیشه (شهر زیبا),۱۸٬۴۴۴٬۰۰۰ ,۴
13031,۱۴۰۰,۱,۷۲,1,1,1,0,پونک,۷۶٬۳۸۸٬۰۰۰ ,۵
13032,۱۳۸۹,۲,۷۲,1,0,1,0,شهرک کیانشهر,۳۵٬۰۰۰٬۰۰۰ ,۵
13033,۱۳۸۱,0,۳۵,0,0,1,0,جیحون,۳۹٬۷۱۴٬۰۰۰ ,0
13034,۱۳۹۹,۳,۱۴۹,1,1,1,0,سعادت‌آباد,۱۵۰٬۳۳۵٬۰۰۰ ,۳
13035,۱۴۰۱,۲,۱۱۵,1,1,1,0,نیاوران,۱۲۸٬۶۹۵٬۰۰۰ ,۳
13036,۱۳۹۰,۲,۹۲,1,1,1,0,گیشا (کوی نصر),۷۰٬۶۵۲٬۰۰۰ ,۵
13037,۱۴۰۱,۲,۱۰۴,1,1,1,0,مرزداران، خیابان ابراهیمی شمالی (خ. ابراهیمی شمالی),۹۰٬۰۰۰٬۰۰۰ ,۱
13038,۱۳۸۵,۱,۴۸,0,0,0,0,آذری,۲۹٬۱۶۶٬۰۰۰ ,۳
13039,۱۳۹۶,۳,۱۱۵,1,1,1,0,دریاچه شهدای خلیج فارس,۴۶٬۰۸۶٬۰۰۰ ,۲
13040,۱۳۹۰,۱,۵۵,1,1,1,0,جیحون,۴۲٬۷۲۷٬۰۰۰ ,۱
13041,۱۳۸۲,۲,۷۸,1,0,1,0,تهران‌سر,۳۶٬۹۴۸٬۰۰۰ ,۵
13042,۱۳۸۶,۲,۶۸,1,1,1,0,پونک,۶۶٬۱۷۶٬۰۰۰ ,۲
13043,۱۳۸۵,۱,۶۲,1,0,1,0,تهرانپارس شرقی,۴۱٬۱۲۹٬۰۰۰ ,۴
13044,۱۴۰۱,۳,۱۵۰,1,1,1,0,دهکده المپیک,۵۰٬۰۰۰٬۰۰۰ ,۱۶
13045,۱۳۹۹,۱,۵۳,1,0,1,0,زنجان,۴۸٬۰۹۴٬۰۰۰ ,۴
13046,۱۳۹۷,۳,۱۳۴,1,1,1,0,شهرک غرب,۸۸٬۰۵۹٬۰۰۰ ,۱
13047,۱۴۰۰,۳,۱۷۰,1,1,1,0,زعفرانیه,۲۳۰٬۰۰۰٬۰۰۰ ,۳
13048,۱۳۹۰,۳,۲۳۰,1,1,1,0,الهیه,۱۵۰٬۰۰۰٬۰۰۰ ,۷
13049,۱۳۹۸,۳,۱۲۸,1,1,1,0,کوهک,۵۱٬۵۶۲٬۰۰۰ ,۱۴
13050,۱۳۸۵,۲,۸۵,0,0,1,0,جیحون,۳۲٬۳۵۲٬۰۰۰ ,۴
13051,۱۳۸۰,۱,۴۴,0,0,1,0,جیحون,۴۵٬۰۰۰٬۰۰۰ ,۲
13052,۱۳۸۵,۱,۶۰,1,1,1,0,مسعودیه,۲۷٬۵۰۰٬۰۰۰ ,۴
13053,۱۳۸۶,۱,۴۹,0,0,0,0,جمهوری,۴۱٬۸۳۶٬۰۰۰ ,۳
13054,۱۴۰۱,۲,۱۴۵,1,1,1,0,جردن,۱۴۴٬۸۲۷٬۰۰۰ ,۸
13055,۱۴۰۱,۲,۱۱۴,1,1,1,0,هروی,۸۶٬۰۵۲٬۰۰۰ ,۳
13056,۱۳۸۶,۲,۷۴,1,0,1,0,شمس‌آباد، خیابان استاد حسن بنا شمالی (مجیدیه شمالی) (ب. سردار سلیمانی),۵۴٬۷۲۹٬۰۰۰ ,۲
13057,۱۳۹۵,۱,۵۳,1,0,1,0,اندیشه (شهر زیبا),۲۰٬۳۷۷٬۰۰۰ ,۱
13058,۱۳۸۵,۳,۱۶۳,1,1,1,0,پاسداران,۱۰۱٬۲۲۶٬۰۰۰ ,۴
13059,۱۴۰۰,۲,۹۷,1,1,1,0,سیدخندان,۹۴٬۸۴۵٬۰۰۰ ,۱
13060,۱۳۹۸,۲,۱۳۷,1,1,1,0,ولنجک,۱۴۰٬۰۰۰٬۰۰۰ ,۱
13061,۱۳۸۵,۳,۱۵۸,1,1,1,0,قبا,۷۵٬۰۰۰٬۰۰۰ ,۲
13062,۱۳۸۶,۱,۵۰,0,0,1,0,سلسبیل,۴۲٬۰۰۰٬۰۰۰ ,0
13063,۱۳۹۹,۲,۱۲۲,1,1,1,0,سیدخندان,۷۵٬۴۰۹٬۰۰۰ ,۴
13064,۱۳۸۲,۴,۲۹۵,1,1,1,0,جردن,۸۹٬۸۳۰٬۰۰۰ ,۱۰
13065,۱۳۸۰,۲,۱۰۸,0,1,1,0,دهکده المپیک,۳۷٬۰۳۷٬۰۰۰ ,۳
13066,۱۴۰۰,۳,۱۲۳,1,1,1,0,شهرک غرب,۱۴۲٬۲۷۶٬۰۰۰ ,۲
13067,۱۳۸۶,۲,۱۰۹,1,1,1,0,اباذر,۵۷۳٬۳۹۴٬۰۰۰ ,۳
13068,۱۳۹۳,۱,۵۸,1,1,1,0,زنجان,۴۸٬۲۷۵٬۰۰۰ ,۱
13069,۱۳۸۶,۲,۱۰۳,1,1,1,0,باغ فیض,۶۱٬۳۵۹٬۰۰۰ ,۱
13070,۱۴۰۱,۳,۱۹۳,1,1,1,0,سعادت‌آباد، میدان کاج (کوچه کاج),۱۹۰٬۰۰۰٬۰۰۰ ,۲
13071,۱۴۰۱,۱,۶۸,1,1,1,0,ستارخان,۶۶٬۱۷۶٬۰۰۰ ,۳
13072,۱۳۸۹,۳,۱۵۲,1,1,1,0,پاسداران,۹۲٬۱۰۵٬۰۰۰ ,۱
13073,۱۳۹۲,۳,۱۶۷,1,1,1,0,جردن,۱۰۰٬۰۰۰٬۰۰۰ ,۳
13074,۱۴۰۱,۲,۱۱۴,1,1,1,0,سرو آزاد,۴۶٬۰۵۲٬۰۰۰ ,۱۶
13075,۱۴۰۱,۲,۱۴۰,1,1,1,0,قیطریه,۱۳۲٬۱۴۲٬۰۰۰ ,۲
13076,۱۳۸۷,۱,۵۷,1,1,1,0,سازمان برنامه,۶۳٬۱۵۷٬۰۰۰ ,۱
13077,۱۳۸۵,۱,۶۳,0,0,1,0,یافت‌آباد,۲۷٬۷۷۷٬۰۰۰ ,۲
13078,۱۳۷۵,۲,۱۱۷,1,1,1,0,جردن، بلوار نلسون ماندلا,۸۲٬۹۰۵٬۰۰۰ ,۵
13079,۱۳۹۷,۲,۹۳,1,1,1,0,شهر زیبا,۵۸٬۶۰۲٬۰۰۰ ,۳
13080,۱۳۹۰,۲,۸۲,1,1,1,0,سیدخندان,۹۰٬۲۴۳٬۰۰۰ ,۳
13081,۱۴۰۱,۲,۱۰۵,1,1,1,0,کوهک,۵۵٬۲۳۸٬۰۰۰ ,۸
13082,۱۴۰۰,۲,۹۰,1,1,1,0,شهر زیبا,۵۸٬۰۰۰٬۰۰۰ ,۶
13083,۱۳۹۹,۱,۶۰,1,1,1,0,شهر زیبا,۶۰٬۰۰۰٬۰۰۰ ,۵
13084,۱۳۸۶,۱,۴۲,1,0,0,0,پیروزی، خیابان شاه آبادی (بزرگراه محلاتی),۴۸٬۰۰۰٬۰۰۰ ,۳
13085,۱۳۸۳,۲,۸۰,0,0,1,0,ستارخان,۵۱٬۲۵۰٬۰۰۰ ,۲
13086,۱۳۸۱,۲,۸۱,0,0,1,0,پرستار,۴۳٬۲۰۹٬۰۰۰ ,۱
13087,۱۴۰۱,۲,۱۲۰,1,1,1,0,جردن,۱۴۱٬۶۶۶٬۰۰۰ ,۲
13088,۱۳۹۳,۲,۹۰,1,1,1,0,شهران شمالی,۵۳٬۳۳۳٬۰۰۰ ,۳
13089,۱۴۰۱,۲,۱۴۰,1,1,1,0,وردآورد,۲۵٬۰۰۰٬۰۰۰ ,۲
13090,۱۳۸۸,۲,۸۵,1,1,1,0,شهر زیبا,۵۷٬۰۵۸٬۰۰۰ ,۲
13091,۱۳۹۹,۳,۱۴۵,1,1,1,0,سعادت‌آباد,۱۳۱٬۰۳۴٬۰۰۰ ,۳
13092,۱۳۹۸,۳,۱۶۰,1,1,1,0,سعادت‌آباد,۱۲۸٬۱۲۵٬۰۰۰ ,۳
13093,۱۳۸۷,۱,۵۲,0,1,1,0,سلیمانی,۳۳٬۶۵۳٬۰۰۰ ,۲
13094,۱۳۸۷,۲,۷۷,1,1,1,0,جنت‌آباد جنوبی، خیابان مجاهد کبیر جنوبی (بلوار لاله شرقی),۶۴٬۲۸۵٬۰۰۰ ,۳
13095,۱۳۸۵,۱,۵۰,0,0,1,0,سلسبیل,۴۰٬۰۰۰٬۰۰۰ ,۱
13096,۱۳۹۴,۲,۴۲,1,0,0,0,استاد معین,۴۴٬۰۴۷٬۰۰۰ ,۵
13097,۱۳۹۱,۳,۱۶۹,1,1,1,0,ولنجک، خیابان ولنجک,۱۳۹٬۰۵۳٬۰۰۰ ,۱
13098,۱۳۸۸,۲,۷۵,1,1,0,0,شهرک شریعتی,۲۵٬۳۳۳٬۰۰۰ ,۱
13099,۱۴۰۱,۱,۷۳,1,1,1,0,پونک,۷۵٬۳۴۲٬۰۰۰ ,۵
13100,۱۳۷۷,۱,۴۵,0,0,1,0,سلسبیل,۲۹٬۳۳۳٬۰۰۰ ,زی
13101,۱۴۰۰,۲,۹۶,1,1,1,0,جیحون,۴۶٬۴۵۸٬۰۰۰ ,۱
13102,۱۳۹۰,۲,۹۵,0,1,1,0,آهنگ,۲۴٬۲۱۰٬۰۰۰ ,۳
13103,۱۳۹۷,۳,۱۸۰,1,1,1,0,الهیه,۲۰۰٬۰۰۰٬۰۰۰ ,۳
13104,۱۳۹۰,۲,۸۶,1,1,1,0,پونک,۷۹٬۷۵۵٬۰۰۰ ,۳
13105,۱۴۰۱,۳,۱۷۹,1,1,1,0,هروی,۸۰٬۰۰۰٬۰۰۰ ,۱۰
13106,۱۳۹۴,۲,۸۶,1,1,1,0,کوی فردوس,۷۵٬۰۰۰٬۰۰۰ ,۳
13107,۱۴۰۱,۳,۱۵۰,1,1,1,0,شهر زیبا,۷۲٬۰۰۰٬۰۰۰ ,۳
13108,۱۳۹۵,۳,۱۴۰,1,1,1,0,شهر زیبا,۵۷٬۱۴۲٬۰۰۰ ,۵
13109,۱۳۸۰,۲,۶۵,0,1,1,0,شهر زیبا,۵۹٬۲۳۰٬۰۰۰ ,۲
13110,۱۴۰۱,۲,۱۰۹,1,1,1,0,تهران‌سر,۴۷٬۰۰۰٬۰۰۰ ,۵
13111,۱۳۹۴,۳,۱۸۲,1,1,1,0,شهرک غرب,۱۱۸٬۱۳۱٬۰۰۰ ,۶
13112,۱۴۰۱,۳,۲۴۰,1,1,1,0,اباذر,۱۰۸٬۰۰۰٬۰۰۰ ,۲
13113,۱۳۹۶,۲,۱۱۷,1,1,1,0,یوسف‌آباد، خیابان جهان‌آرا,۸۵٬۴۷۰٬۰۰۰ ,۴
13114,۱۳۹۹,۳,۱۲۶,1,1,1,0,یوسف‌آباد,۱۰۷٬۹۳۶٬۰۰۰ ,۴
13115,۱۳۹۳,۲,۹۹,1,1,1,0,جنت‌آباد جنوبی,۷۲٬۲۲۲٬۰۰۰ ,۴
13116,۱۳۹۹,۲,۱۰۵,1,1,1,0,جنت‌آباد جنوبی,۸۲٬۸۵۷٬۰۰۰ ,۱
13117,۱۳۹۷,۲,۱۲۰,1,1,1,0,جنت‌آباد مرکزی,۷۰٬۸۳۳٬۰۰۰ ,۱
13118,1369,۲,۶۵,0,0,0,0,جیحون,۲۸٬۹۲۳٬۰۰۰ ,۳
13119,۱۴۰۰,۲,۸۷,1,1,1,0,اقدسیه,۲۲٬۹۸۸٬۰۰۰ ,۳
13120,۱۳۹۱,۲,۹۵,1,1,1,0,جنت‌آباد جنوبی,۶۹٬۴۷۳٬۰۰۰ ,۳
13121,۱۳۸۰,۱,۴۳,0,1,1,0,بریانک,۳۷٬۲۰۹٬۰۰۰ ,۱
13122,۱۳۸۳,۳,۱۰۰,1,1,1,0,پونک,۶۳٬۰۰۰٬۰۰۰ ,۵
13123,۱۳۹۷,۲,۸۷,1,0,0,0,علی‌آباد,۳۵٬۰۰۰٬۰۰۰ ,۱
13124,۱۴۰۱,۳,۱۴۵,1,1,1,0,لویزان,۷۳٬۰۰۰٬۰۰۰ ,۴
13125,۱۴۰۱,۳,۱۴۵,1,1,1,0,لویزان,۶۸٬۰۰۰٬۰۰۰ ,۱
13126,۱۴۰۱,۲,۱۳۰,1,1,1,0,حسین‌آباد,۹۵٬۰۰۰٬۰۰۰ ,۱
13127,1369,+۴,۱۳۰,0,0,1,0,دردشت,۴۲٬۳۰۷٬۰۰۰ ,۱
13128,۱۳۷۷,۱,۴۶,0,0,1,0,بریانک,۳۳٬۶۹۵٬۰۰۰ ,۲
13129,۱۳۹۳,۲,۱۰۵,1,1,1,0,تهرانپارس غربی، کوچه ریحانچی (خ. آرش تیرانداز),۶۵٬۷۱۴٬۰۰۰ ,۲
13130,۱۴۰۱,۲,۱۰۰,1,1,1,0,چیتگر,۱۳٬۵۰۰٬۰۰۰ ,۹
13131,۱۳۸۹,۲,۸۰,1,1,1,0,سازمان برنامه,۶۶٬۲۵۰٬۰۰۰ ,۳
13132,۱۴۰۱,۲,۱۲۰,1,1,1,0,شهرک راه‌آهن,۱۵٬۰۰۰٬۰۰۰ ,۸
13133,۱۳۸۴,۱,۵۵,0,1,1,0,گرگان، میدان نامجو (گرگان) (خیابان نامجو),۳۸٬۱۸۱٬۰۰۰ ,۴
13134,۱۴۰۰,۳,۱۹۰,1,1,1,0,پاسداران,۹۴٬۷۳۶٬۰۰۰ ,۴
13135,۱۳۹۰,۲,۱۲۵,1,1,1,0,دریان‌نو,۵۹٬۶۰۰٬۰۰۰ ,۲
13136,۱۴۰۱,۳,۱۴۷,1,1,1,0,ستارخان,۶۹٬۰۴۷٬۰۰۰ ,۴
13137,۱۳۸۴,۱,۵۸,0,1,1,0,جنت‌آباد مرکزی,۷۱٬۵۵۱٬۰۰۰ ,۱
13138,۱۳۸۴,۲,۸۷,0,1,1,0,تهرانپارس غربی,۵۳٬۱۰۳٬۰۰۰ ,۴
13139,۱۳۸۸,۳,۱۵۰,1,1,1,0,سعادت‌آباد,۸۸٬۰۰۰٬۰۰۰ ,۲
13140,۱۳۸۶,۲,۱۰۰,1,1,1,0,سعادت‌آباد,۸۷٬۰۰۰٬۰۰۰ ,۵
13141,۱۳۸۶,۳,۱۳۰,1,1,1,0,شهرک غرب,۸۸٬۴۶۱٬۰۰۰ ,۵
13142,۱۴۰۱,۱,۶۶,1,1,1,0,پونک,۷۳٬۰۰۰٬۰۰۰ ,۶
13143,۱۳۸۲,۲,۵۹,0,0,0,0,نارمک، خیابان ثانی (خیابان گلشن‌دوست),۵۲٬۵۴۲٬۰۰۰ ,۲
13144,۱۳۹۱,۳,۲۰۵,1,1,1,0,الهیه,۱۱۷٬۰۷۳٬۰۰۰ ,۲
13145,۱۳۸۲,۴,۳۰۰,1,1,1,0,پاسداران,۸۵٬۰۰۰٬۰۰۰ ,۱
13146,۱۴۰۰,۲,۱۰۰,1,1,1,0,شهرک صدرا,۱۷٬۵۰۰٬۰۰۰ ,۵
13147,۱۴۰۱,۳,۱۹۴,1,1,1,0,پاسداران,۸۵٬۰۰۰٬۰۰۰ ,۱۱
13148,۱۳۹۰,۱,۵۷,0,0,1,0,جنت‌آباد مرکزی,۶۳٬۱۵۷٬۰۰۰ ,۳
13149,۱۴۰۱,۲,۹۸,1,1,1,0,شهرک راه‌آهن,۱۴٬۲۸۵٬۰۰۰ ,۸
13150,۱۴۰۱,۲,۱۱۶,1,1,1,0,چیتگر,۷٬۴۱۳٬۰۰۰ ,۲۵
13151,۱۳۹۲,۲,۹۴,1,1,1,0,نیاوران,۱۱۲٬۲۳۴٬۰۰۰ ,۱
13152,۱۳۹۹,۲,۶۸,1,1,1,0,استاد معین,۵۱٬۱۷۶٬۰۰۰ ,۵
13153,۱۳۸۹,۱,۴۷,0,1,1,0,آذربایجان,۵۰٬۲۱۲٬۰۰۰ ,۱
13154,۱۴۰۱,۳,۲۳۰,1,1,1,0,سعادت‌آباد,۲۳۹٬۱۳۰٬۰۰۰ ,۴
13155,۱۴۰۰,۴,۳۰۰,1,1,1,0,سعادت‌آباد,۲۱۰٬۰۰۰٬۰۰۰ ,۲
13156,۱۳۸۰,۲,۱۲۰,0,1,1,0,پاسداران,۷۴٬۱۶۶٬۰۰۰ ,۱
13157,۱۳۹۷,۲,۱۱۵,1,1,1,0,پونک,۹۳٬۹۱۳٬۰۰۰ ,۲
13158,۱۳۸۸,۳,۱۶۳,1,1,1,0,درکه,۸۷٬۰۰۰٬۰۰۰ ,۴
13159,۱۴۰۱,۲,۱۰۶,1,1,1,0,چیتگر,۴۲٬۹۲۴٬۰۰۰ ,۲
13160,۱۳۹۵,۳,۲۱۵,1,1,1,0,امیرآباد,۸۶٬۰۴۶٬۰۰۰ ,۳
13161,۱۳۸۵,۳,۱۹۵,1,1,1,0,قیطریه,۹۲٬۳۰۷٬۰۰۰ ,۴
13162,۱۳۹۳,۲,۸۰,1,1,1,0,میدان حر,۵۱٬۲۵۰٬۰۰۰ ,۲
13163,۱۳۸۸,۳,۱۱۰,1,1,1,0,مرزداران,۶۶٬۸۱۸٬۰۰۰ ,۵
13164,۱۳۹۲,۲,۱۰۳,1,1,0,0,باغ فیض,۵۸٬۲۵۲٬۰۰۰ ,۳
13165,۱۴۰۱,۳,۱۱۵,1,1,1,0,کوی مهران,۸۹٬۴۷۸٬۰۰۰ ,۲
13166,۱۴۰۱,۲,۹۰,1,1,1,0,کوی مهران,۷۵٬۰۰۰٬۰۰۰ ,۳
13167,۱۳۸۲,۲,۷۰,0,0,1,0,نارمک,۵۱٬۴۲۸٬۰۰۰ ,۲
13168,۱۴۰۱,۱,۵۵,1,1,1,0,کوهک,۳۰٬۰۰۰٬۰۰۰ ,۶
13169,۱۴۰۱,۳,۱۶۰,1,1,1,0,شهرک غرب,۱۳۵٬۰۰۰٬۰۰۰ ,۳
13170,۱۴۰۰,۳,۱۵۰,1,1,1,0,پاسداران,۷۲٬۰۰۰٬۰۰۰ ,۲
13171,۱۳۹۵,۲,۱۰۷,1,1,1,0,کوی فردوس، بلوار ناصر حجازی (فردوس غرب) (بزرگراه باکری),۶۰٬۷۴۷٬۰۰۰ ,۴
13172,۱۴۰۱,۳,۱۸۰,1,1,1,0,آجودانیه,۷۵٬۰۰۰٬۰۰۰ ,۹
13173,۱۳۷۵,۲,۹۷,0,1,1,0,شمس‌آباد، میدان ملت (خیابان استاد حسن بنا شمالی),۶۰٬۸۲۴٬۰۰۰ ,۱
13174,۱۳۹۱,۲,۱۰۴,1,1,1,0,سوهانک,۷۹٬۸۰۷٬۰۰۰ ,۹
13175,۱۳۸۴,۳,۲۰۷,1,1,1,0,فرمانیه,۱۰۱٬۴۴۹٬۰۰۰ ,۳
13176,۱۳۹۵,۱,۶۸,1,1,1,0,جیحون,۳۸٬۲۳۵٬۰۰۰ ,۴
13177,۱۳۸۳,+۴,۲۶۰,0,1,1,1,شهرک گلها,۲۸٬۰۰۰٬۰۰۰٬۰۰۰ ,۱۶
13178,۱۴۰۰,۳,۱۳۳,1,1,1,0,شهرک غرب,۱۲۱٬۸۰۴٬۰۰۰ ,۲
13179,۱۳۸۷,۲,۶۷,0,1,1,0,تهران‌سر,۴۴٬۰۰۰٬۰۰۰ ,۳
13180,۱۳۸۶,۲,۷۷,1,1,1,0,شهران شمالی,۶۳٬۶۳۶٬۰۰۰ ,۳
13181,۱۳۹۲,۱,۴۵,1,0,1,0,بریانک,۳۴٬۴۴۴٬۰۰۰ ,۱
13182,۱۳۸۷,۲,۷۹,1,1,1,0,پونک، بلوار کمالی (بلوار عدل شمالی),۷۷٬۸۴۸٬۰۰۰ ,۱
13183,۱۳۹۶,۱,۵۶,1,0,0,0,جی,۳۶٬۶۰۷٬۰۰۰ ,۳
13184,۱۳۸۵,۲,۷۶,1,1,1,0,کوی فردوس، خیابان وفا آذر شمالی (بلوار فردوس),۶۵٬۷۸۹٬۰۰۰ ,۴
13185,۱۳۸۶,۲,۱۰۸,1,0,1,0,شهر زیبا,۵۰٬۰۰۰٬۰۰۰ ,۱
13186,۱۳۹۸,۳,۲۰۵,1,1,1,0,الهیه,۱۶۵٬۸۵۳٬۰۰۰ ,۴
13187,۱۳۹۹,۲,۹۰,1,1,1,0,سازمان برنامه، خیابان سازمان برنامه مرکزی (ب. علامه جعفری),۸۰٬۰۰۰٬۰۰۰ ,۵
13188,۱۴۰۱,۲,۷۵,1,1,1,0,سهروردی,۸۲٬۰۰۰٬۰۰۰ ,۲
13189,۱۴۰۱,۲,۹۰,1,1,1,0,سهروردی,۸۵٬۰۰۰٬۰۰۰ ,۲
13190,۱۳۹۰,۳,۱۵۰,1,1,1,0,یوسف‌آباد,۱۰۳٬۳۳۳٬۰۰۰ ,۱
13191,۱۳۸۸,۳,۱۲۵,1,1,1,0,الهیه,۱۲۸٬۰۰۰٬۰۰۰ ,۵
13192,۱۴۰۱,۳,۱۷۰,1,1,1,0,ظفر,۱۰۳٬۵۲۹٬۰۰۰ ,۳
13193,۱۴۰۰,۳,۲۰۵,1,1,1,0,الهیه، میدان آقا بزرگی (خیابان آقا بزرگی),۱۷۰٬۰۰۰٬۰۰۰ ,۴
13194,۱۳۹۵,۲,۹۵,1,1,1,0,جنت‌آباد شمالی,۶۲٬۱۰۵٬۰۰۰ ,۴
13195,۱۴۰۱,۴,۲۴۰,1,1,1,0,ایران,۵۸٬۳۳۳٬۰۰۰ ,۳
13196,۱۳۹۰,۳,۱۵۰,1,1,1,0,گیشا (کوی نصر),۸۳٬۳۳۳٬۰۰۰ ,۵
13197,۱۳۹۳,۳,۱۲۴,1,1,1,0,سهروردی,۶۱٬۶۹۳٬۰۰۰ ,۱
13198,۱۴۰۱,۳,۱۶۰,1,1,1,0,شهرک غرب,۱۱۲٬۵۰۰٬۰۰۰ ,۵
13199,۱۳۹۶,۱,۶۳,1,1,1,0,سنگلج، میدان وحدت اسلامی,۲۸٬۲۵۳٬۰۰۰ ,۲
13200,۱۳۹۵,۲,۹۵,1,1,1,0,سهروردی,۶۹٬۴۷۳٬۰۰۰ ,۱
13201,1369,+۴,۵۷۰,1,1,1,0,الهیه، کوچه کامران,۳۶۸٬۴۲۱٬۰۰۰ ,۳
13202,۱۳۹۳,۴,۳۲۰,1,1,1,0,زعفرانیه، خیابان زعفرانیه (خ. اعجازی),۱۸۷٬۵۰۰٬۰۰۰ ,۲
13203,۱۳۹۹,۲,۱۲۹,1,1,1,0,پونک,۶۱٬۲۴۰٬۰۰۰ ,۴
13204,۱۴۰۱,۳,۱۸۰,1,1,1,0,سهروردی,۷۱٬۶۶۶٬۰۰۰ ,۲
13205,۱۳۹۵,۲,۱۱۷,1,1,1,0,ستارخان,۶۱٬۵۳۸٬۰۰۰ ,۱
13206,۱۳۹۸,۲,۱۰۰,1,1,1,0,شادمهر,۶۷٬۰۰۰٬۰۰۰ ,۵
13207,۱۳۹۷,۲,۷۵,1,0,1,0,شادمهر,۵۳٬۳۳۳٬۰۰۰ ,۴
13208,۱۳۷۶,۲,۱۰۰,1,1,1,0,شهرآرا,۵۹٬۰۰۰٬۰۰۰ ,۱
13209,۱۳۹۶,۲,۱۱۲,1,1,1,0,بهار,۶۴٬۲۸۵٬۰۰۰ ,۲
13210,۱۳۷۴,0,۳۹,0,0,0,0,سهروردی,۷۶٬۹۲۳٬۰۰۰ ,0
13211,۱۴۰۱,۳,۲۴۰,1,1,1,0,هروی,۱۰۰٬۰۰۰٬۰۰۰ ,۲
13212,۱۴۰۱,۳,۱۳۰,1,1,1,0,سهروردی,۷۰٬۷۶۹٬۰۰۰ ,۴
13213,۱۳۹۶,۲,۹۹,1,1,1,0,جیحون,۴۰٬۹۰۹٬۰۰۰ ,۱
13214,۱۴۰۱,۲,۱۱۱,1,1,1,0,دروس,۱۰۴٬۵۰۴٬۰۰۰ ,۲
13215,۱۳۸۸,۲,۶۳,0,0,0,0,جیحون,۲۸٬۵۷۱٬۰۰۰ ,۲
13216,۱۳۹۲,۳,۱۱۳,1,1,1,0,دهکده المپیک,۴۴٬۶۹۰٬۰۰۰ ,۶
